start_time;duracion;end_time;game_id;teams;yards;qtr;date;time
1739497451.6937;0.0907s;1739497451.7844;2013121508;TB@SF;1;3;2013-12-15;06:33
1739497451.6937;0.0907s;1739497451.7844;2013121505;MIN@PHI;1;3;2013-12-15;07:52
1739497451.6937;0.0907s;1739497451.7844;2013121508;TB@SF;1;3;2013-12-15;10:59
1739497451.6937;0.0907s;1739497451.7844;2013121502;HOU@IND;1;3;2013-12-15;13:54
1739497451.6937;0.0907s;1739497451.7844;2013121500;WAS@ATL;1;3;2013-12-15;14:06
1739497451.6937;0.0907s;1739497451.7844;2013121502;IND@HOU;1;4;2013-12-15;01:13
1739497451.6937;0.0907s;1739497451.7844;2013121503;BUF@JAC;1;4;2013-12-15;02:00
1739497451.6937;0.0907s;1739497451.7844;2013121500;ATL@WAS;1;4;2013-12-15;05:58
1739497451.6937;0.0907s;1739497451.7844;2013121511;OAK@KC;1;4;2013-12-15;07:11
1739497451.6937;0.0907s;1739497451.7844;2013121505;PHI@MIN;1;4;2013-12-15;08:08
1739497451.6937;0.0907s;1739497451.7844;2013121501;CLE@CHI;1;4;2013-12-15;09:23
1739497451.6937;0.0907s;1739497451.7844;2013121506;NYG@SEA;1;4;2013-12-15;10:16
1739497451.6937;0.0907s;1739497451.7844;2013121510;CAR@NYJ;1;4;2013-12-15;14:52
1739497451.6937;0.0907s;1739497451.7844;2013121502;IND@HOU;3;4;2013-12-15;15:00
1739497451.6937;0.0907s;1739497451.7844;2013121600;DET@BAL;1;2;2013-12-16;09:50
1739497451.6937;0.0907s;1739497451.7844;2013121600;BAL@DET;1;3;2013-12-16;13:35
1739497451.6937;0.0907s;1739497451.7844;2013121600;BAL@DET;1;4;2013-12-16;10:06
1739497451.6937;0.0907s;1739497451.7844;2013122206;NYJ@CLE;0;1;2013-12-22;12:03
1739497451.6937;0.0907s;1739497451.7844;2013122201;CAR@NO;1;1;2013-12-22;00:23
1739497451.6937;0.0907s;1739497451.7844;2013122213;OAK@SD;1;1;2013-12-22;01:04
1739497451.6937;0.0907s;1739497451.7844;2013122205;KC@IND;1;1;2013-12-22;01:52
